Plan_Size,Storeys,Soil_Profile,Roof_Displacement_mm,Storey_Drift_mm,Beam_Bending_Moment_kNm,Column_Axial_Force_kN,Base_Shear_kN,Bay_Number,Height_m,Aspect_Ratio
4x4,13.0,MHMD2,385.70416462667475,31.640239533778637,54.1211724128233,100.14430697399295,740.2826114253578,4.0,39.0,9.75
4x4,12.0,HBLD1,396.5668445945544,31.83894829373484,54.58374786961656,101.27125596821435,742.3647761306419,5.0,36.0,7.2
4x4,12.0,HBLD2,101.9241297298126,11.055540363101402,37.316638899271325,97.32812630760742,750.1158757483574,4.0,36.0,9.0
6x6,4.0,FBLS,27.931630669154185,6.154668330273318,25.970936845601063,68.66072946936113,1323.3475637848767,6.0,12.0,2.0
6x6,3.0,SFLD1,44.35561372666624,9.802916558890956,49.74257907402321,58.94961742692952,850.4658718465641,7.0,9.0,1.2857142857142858
6x6,4.0,SFLD2,38.651526653086215,9.819358433867345,49.033898833067525,59.66930513329994,845.5571527241462,5.0,12.0,2.4
6x6,4.0,MHMD1,46.52101840029498,9.574755902534203,50.09448295976127,59.79792520308341,855.2817067857185,7.0,12.0,1.7142857142857142
6x6,4.0,MHMD2,46.3219371801465,8.305197096343745,48.703218471514816,60.130472617296256,909.9360406748381,6.0,12.0,2.0
6x6,4.0,HBLD1,35.0663219852178,9.388534788730366,48.08860590958136,59.168204128565975,925.6072168923479,6.0,12.0,2.0
6x6,4.0,HBLD2,30.26621546808522,6.5794631325093205,28.051791099796333,77.72006398872064,1259.3296549847885,6.0,12.0,2.0
4x4,4.0,FBLS,26.663585240006874,6.422352540145133,30.171590361541565,75.91815163116627,674.6774056532328,4.0,12.0,3.0
4x4,4.0,SFLD1,47.11817946496456,11.01386239104078,46.64510443784315,79.47424855856454,409.04714097541455,4.0,12.0,3.0
4x4,3.0,SFLD2,60.37402432029464,10.550316271831374,46.872852351423425,79.18194642974561,419.57468600828827,4.0,9.0,2.25
4x4,5.0,MHMD1,46.43292463570682,10.754124601350515,46.21961305391809,78.63849902210002,413.55575873793265,5.0,15.0,3.0
4x4,4.0,MHMD2,52.16053282106168,9.788693947196002,45.77667034179666,80.57435379966512,422.4933744095394,5.0,12.0,2.4
4x4,5.0,HBLD1,49.28606825086734,9.67482190378397,45.483194157273246,79.35378223200091,432.5994245156087,4.0,15.0,3.75
4x4,4.0,HBLD2,26.910957614764477,6.913453437597076,28.866637658179332,94.07019117265978,643.0924699175833,4.0,12.0,3.0
4x4,6.0,FBLS,29.020011596364945,7.133559068605293,28.50600633106328,77.30816431468206,643.4366629211498,4.0,18.0,4.5
4x4,5.0,SFLD1,112.27532731614077,14.638148038550199,44.33133630793115,89.59689840425091,499.71962901844836,4.0,15.0,3.75
4x4,6.0,SFLD2,107.28769522182819,15.1877319347114,44.292178814265384,89.77528812241712,520.3059257680485,4.0,18.0,4.5
4x4,7.0,MHMD1,98.72544981645498,15.483717957785652,44.8375348375574,89.41878894891565,502.19109023324404,4.0,21.0,5.25
4x4,6.0,MHMD2,90.84598712560434,13.699367510453728,43.48375833037227,89.28503752503372,498.1545146046642,5.0,18.0,3.6
4x4,6.0,HBLD1,95.97060933531512,13.596564168586164,42.710994581505226,89.5815378182399,483.27647425524015,3.0,18.0,6.0
4x4,6.0,HBLD2,41.33379071168927,6.633494816969064,30.075593466329515,95.45026908620206,622.1492728007323,3.0,18.0,6.0
4x4,8.0,FBLS,50.45422031874061,6.9420584827465115,29.271555857198134,79.56472997716106,633.6737080051917,4.0,24.0,6.0
4x4,8.0,SFLD1,193.09450285851807,21.1543607952126,46.157861546206455,95.20750286266461,582.7260406360375,4.0,24.0,6.0
4x4,8.0,SFLD2,196.49446414999542,20.845552006870054,47.7455695591971,94.8463568762016,580.7849678809056,4.0,24.0,6.0
4x4,8.0,MHMD1,185.34519980679804,21.071580132237465,47.55889491590738,94.71036851501047,607.3505745202614,5.0,24.0,4.8
4x4,7.0,MHMD2,149.4101529964009,18.560609678800954,45.82140519878492,95.55779721875133,588.0295409849736,4.0,21.0,5.25
4x4,8.0,HBLD1,149.64477507966822,19.233835301650796,45.59895809861743,94.88776639876554,591.7879925341588,4.0,24.0,6.0
4x4,7.0,HBLD2,48.1502091510888,7.045753568990954,30.211681935523007,96.7223630978844,587.5435959484887,4.0,21.0,5.25
4x4,10.0,FBLS,59.24897933597632,7.3319642924628505,28.58345736753579,81.41511344980681,661.3740130395479,4.0,30.0,7.5
4x4,10.0,SFLD1,292.20842279789474,28.364281387238766,50.624269254116435,99.63192852694401,668.8370946196493,3.0,30.0,10.0
4x4,10.0,SFLD2,315.9642824271042,28.810842135437603,50.32839714973346,97.22697643030777,661.3647445094161,4.0,30.0,7.5
4x4,9.0,MHMD1,307.08365652351324,29.233239687770414,50.9327025128475,97.73590897369618,662.1671413542714,4.0,27.0,6.75
4x4,11.0,MHMD2,253.11529000709106,24.528768404855448,50.950245323028945,98.12234326483998,667.1866089229217,4.0,33.0,8.25
4x4,10.0,HBLD1,256.4211894517856,23.88086995925486,50.45150477936902,97.4441754789744,657.6486417335374,4.0,30.0,7.5
4x4,10.0,HBLD2,64.88906146745774,8.292292059708466,32.445715663546494,97.73559654422147,664.8139164104072,4.0,30.0,7.5
4x4,13.0,FBLS,97.53778689176828,9.099738065105416,30.20906882695081,83.05907391184867,746.4326104610429,4.0,39.0,9.75
4x4,12.0,SFLD1,448.04078893283275,37.1943549232431,54.76451093883409,98.42062459753157,755.1001148204413,3.0,36.0,12.0
4x4,11.0,SFLD2,464.5920509095215,37.58541303007027,54.15896907536848,100.43549051006015,739.6760211692746,4.0,33.0,8.25
4x4,13.0,MHMD1,448.78899070331585,36.15644794709455,54.67567977141737,99.56314352975225,726.1059616561001,4.0,39.0,9.75
4x4,13.0,MHMD2,385.19407948637127,31.356618812496734,53.82875781679988,100.19126220876588,742.6143662495697,5.0,39.0,7.8
4x4,13.0,HBLD1,396.3422336426064,30.79915859682917,54.096684748072235,100.70349531113851,749.53241881693,4.0,39.0,9.75
4x4,12.0,HBLD2,96.25489941125392,9.92169946698915,36.695238993321965,97.41102206809784,755.0715973357179,4.0,36.0,9.0
6x6,3.0,FBLS,25.109316243903542,6.341337149795667,26.45616025485514,68.02565544643716,1308.4092943691019,6.0,9.0,1.5
6x6,4.0,SFLD1,48.87435991948215,9.45068552723007,50.654096741364064,61.0550226158729,869.8775905905225,5.0,12.0,2.4
6x6,3.0,SFLD2,47.77346388405214,9.189491002155602,50.49855893337713,58.028734818974634,875.6731279156759,6.0,9.0,1.5
6x6,4.0,MHMD1,45.12229177124123,10.791459571902573,50.33781083282548,58.597357215051,871.9214858410277,5.0,12.0,2.4
6x6,3.0,MHMD2,44.66606457268371,8.480910818315795,49.33114528868153,58.704415268444336,906.1936355487898,6.0,9.0,1.5
6x6,4.0,HBLD1,37.219677017924845,9.170791601086549,49.15925648949163,60.592276488296655,907.243271441318,6.0,12.0,2.0
6x6,4.0,HBLD2,40.1760636144753,6.545658057727123,27.339763543810797,78.02761016367388,1266.3210067856487,7.0,12.0,1.7142857142857142
4x4,5.0,FBLS,27.551791895996256,7.144430300370248,29.56265583927645,75.27688221502989,675.9431623977781,4.0,15.0,3.75
4x4,4.0,SFLD1,40.06916091924438,10.76783087773426,46.481689261222236,79.3604679029167,408.1184368737677,4.0,12.0,3.0
4x4,4.0,SFLD2,67.29234309669245,10.540454724669406,46.367179977185216,79.08085974741806,425.6824399896223,5.0,12.0,2.4
4x4,3.0,MHMD1,43.44506826110159,9.790259067276915,46.479816216375504,79.45837890968487,402.0062855390636,5.0,9.0,1.8
4x4,4.0,MHMD2,41.38347218180691,10.100600165169936,45.10248353480324,80.16950552497586,418.65702256178776,4.0,12.0,3.0
4x4,4.0,HBLD1,50.82161455055861,9.291883972373455,44.55314570752648,80.1862624527218,416.7470996881252,5.0,12.0,2.4
4x4,4.0,HBLD2,31.026664620856554,6.675387749733484,29.17765714005619,94.08416070776074,641.0463375732863,3.0,12.0,4.0
4x4,5.0,FBLS,49.06723871611887,7.0258609257291775,29.35032965469934,78.19077791926071,659.6760823086206,4.0,15.0,3.75
4x4,6.0,SFLD1,108.76507630945302,15.231700608041352,44.36958634692014,90.45198765454388,499.2715066554519,4.0,18.0,4.5
4x4,5.0,SFLD2,103.37302783099163,15.687214500879863,43.403845583212046,89.42918475163412,495.41336155914496,5.0,15.0,3.0
4x4,6.0,MHMD1,110.94579177183596,15.005536859708895,44.17847036535582,90.00744117847837,503.425187478058,4.0,18.0,4.5
4x4,6.0,MHMD2,97.0146095865657,14.658900625407776,44.004320323530195,91.54184284929893,504.9083347027212,4.0,18.0,4.5
4x4,6.0,HBLD1,84.75769595505987,12.96332955760685,42.93207677218012,90.7348591949493,499.30071514338874,4.0,18.0,4.5
4x4,6.0,HBLD2,47.06036440294583,7.761687054975278,30.098330426223228,95.91288804777226,618.8576837279664,5.0,18.0,3.6
4x4,8.0,FBLS,47.354372402751906,6.269171511077782,28.47624549280208,79.52332722766333,631.4691501060516,4.0,24.0,6.0
4x4,9.0,SFLD1,185.4536821529618,21.41104314268534,46.91141135372143,94.36797918043057,563.6049695458246,4.0,27.0,6.75
4x4,8.0,SFLD2,187.1118187904172,21.645030011735617,46.60623696380603,94.73556837972139,576.2418080271369,3.0,24.0,8.0
4x4,8.0,MHMD1,183.5876702872296,20.936387858951232,46.40053058725863,94.80531056799332,583.3466903705145,4.0,24.0,6.0
4x4,8.0,MHMD2,155.48557313964793,19.2744701976713,46.76609250256017,96.03166933924429,576.8203090534155,4.0,24.0,6.0
4x4,7.0,HBLD1,165.03632939711886,18.767078853030803,46.48320354932552,94.85186670523923,576.8541271970793,3.0,21.0,7.0
4x4,9.0,HBLD2,42.51154837136,7.348607231349959,30.02492604169301,96.40192560387538,590.5536698021239,4.0,27.0,6.75
4x4,10.0,FBLS,58.396158321436175,8.071931797377273,29.625616460085467,82.39429086075285,666.5459266152557,4.0,30.0,7.5
4x4,10.0,SFLD1,308.0703828257234,28.367216527502826,51.15996567601168,98.11123726280476,667.2242683685993,3.0,30.0,10.0
4x4,10.0,SFLD2,303.03944896706565,29.246428632447994,51.36189050979302,97.96291206328868,654.9181135527958,4.0,30.0,7.5
4x4,10.0,MHMD1,310.2020324296968,29.133908328275144,50.626300244401406,98.12627814435623,648.804726643112,5.0,30.0,6.0
4x4,10.0,MHMD2,259.0485782086622,24.747963963354472,50.91021946200731,97.59115903581547,670.5207506966307,4.0,30.0,7.5
4x4,10.0,HBLD1,247.66530792862483,24.861542680737152,50.86938960417837,97.58054340921309,655.4048544087065,4.0,30.0,7.5
4x4,11.0,HBLD2,77.3328219198877,8.175943531014871,32.15405053578337,96.21930577244453,654.7294886469987,4.0,33.0,8.25
4x4,12.0,FBLS,93.34704967638521,9.709170621334557,30.23825760577019,83.47543047517071,736.8377667720503,4.0,36.0,9.0
4x4,12.0,SFLD1,462.7348868038989,36.6726443973199,54.160299582548404,100.5820895066171,756.8982715825894,4.0,36.0,9.0
4x4,12.0,SFLD2,458.00891517414544,37.20855393450682,54.8245989337442,100.48165881916223,747.72200061883,4.0,36.0,9.0
4x4,13.0,MHMD1,459.316615857685,37.07738736978927,55.49076028512949,100.72937460345554,748.9972591811977,5.0,39.0,7.8
4x4,12.0,MHMD2,384.21110576047226,31.771246979282708,53.63897790374398,101.21289482753542,752.3885368119368,4.0,36.0,9.0
4x4,11.0,HBLD1,379.06255665104766,30.790618619213614,54.63571596079717,100.3547817621608,745.2359402668122,4.0,33.0,8.25
4x4,12.0,HBLD2,97.40701333416722,9.911274587476996,36.584341452164416,97.6076650945924,755.5463480169179,3.0,36.0,12.0
6x6,4.0,FBLS,28.734507576392687,7.881565432012385,26.42338052247193,69.2371418198075,1303.4844184110261,5.0,12.0,2.4
6x6,5.0,SFLD1,38.785830275007065,8.885856106230953,49.152289189274036,58.98065221519451,853.971066320371,6.0,15.0,2.5
6x6,4.0,SFLD2,48.52328529455255,9.086860511468608,49.34577397032357,58.667753761886814,853.4319993507308,6.0,12.0,2.0
6x6,4.0,MHMD1,40.645704577208356,9.630610813473194,49.985868866693906,59.21794557579981,868.7006929411859,6.0,12.0,2.0
6x6,3.0,MHMD2,32.49363272047142,8.721438091827167,48.8627504006957,59.12136927048812,918.8688919329797,6.0,9.0,1.5
6x6,4.0,HBLD1,38.584888116501745,8.442618334670668,48.617892696329385,59.451666622556786,909.3017620381002,7.0,12.0,1.7142857142857142
6x6,5.0,HBLD2,41.263352926370544,7.1536335147719505,27.12090439263841,77.89301540962529,1259.7985306618025,6.0,15.0,2.5
4x4,5.0,FBLS,40.15650677021821,7.260737491568194,28.744100236286016,76.50340663081985,672.0078161244677,3.0,15.0,5.0
4x4,4.0,SFLD1,45.289205163321085,11.40007577818801,46.89793536609404,78.03473504185294,409.0813002140033,4.0,12.0,3.0
4x4,4.0,SFLD2,53.676845140264675,10.458536584931425,46.265102823722145,77.87565033593656,424.00252072595686,4.0,12.0,3.0
4x4,4.0,MHMD1,57.08648099024567,9.901464045754844,47.27953520894602,78.00629422593525,407.89202461787386,4.0,12.0,3.0
4x4,5.0,MHMD2,44.226393721968435,9.024810449564571,44.67424581615851,78.97597968746248,424.13966102903333,4.0,15.0,3.75
4x4,4.0,HBLD1,48.93987861847797,9.898272586499044,45.797934743626485,81.26928124486759,431.4990381147958,4.0,12.0,3.0
4x4,3.0,HBLD2,19.24531619740349,6.759587260772634,29.453460546757608,94.4955627189571,635.4758938962642,5.0,9.0,1.8
4x4,6.0,FBLS,46.9264074960884,7.5358933577028235,29.24088109048499,77.17460662127112,632.7454035139925,5.0,18.0,3.6
4x4,5.0,SFLD1,111.5316637242581,15.159965766051128,43.928910481911544,89.58058631787793,492.73107978323054,4.0,15.0,3.75
4x4,6.0,SFLD2,103.25767784888743,14.886829549801261,44.68297363015534,90.61047498600321,498.51974733062923,4.0,18.0,4.5
4x4,7.0,MHMD1,97.9994568640654,15.990838540011959,44.49803853664103,89.97776055293524,506.47172702519896,4.0,21.0,5.25
4x4,5.0,MHMD2,94.53552662525667,13.129479563742143,42.75275381952723,91.7454679036082,491.57703434130644,5.0,15.0,3.0
4x4,5.0,HBLD1,81.47413760509676,13.015565781017935,44.302828128306196,90.28512588054778,513.508675506368,4.0,15.0,3.75
4x4,6.0,HBLD2,33.81973896477445,7.432398236173705,29.6219009118734,94.72070001886085,602.3774506662437,4.0,18.0,4.5
4x4,8.0,FBLS,48.48925395987627,6.967765398407789,29.35757937461963,79.22159153295875,626.7540696512494,3.0,24.0,8.0
4x4,8.0,SFLD1,196.36512185841391,22.5256993995546,46.88904843685772,94.85549341628463,577.3328146743787,4.0,24.0,6.0
4x4,7.0,SFLD2,190.46056820904556,21.97538405577515,47.369362630104284,95.45336631038661,592.8342462419706,4.0,21.0,5.25
4x4,8.0,MHMD1,181.79627567059373,21.188466092475583,46.52681236171698,94.9049527494794,565.2690011806994,4.0,24.0,6.0
4x4,8.0,MHMD2,147.0909190050962,18.333446366947236,46.208092739939886,95.09528885480037,583.829452635139,4.0,24.0,6.0
4x4,9.0,HBLD1,158.6893968848312,17.597497109646064,46.17584590904276,96.1533485968089,577.2832825492969,4.0,27.0,6.75
4x4,9.0,HBLD2,54.49185365980505,7.565488882757476,29.58196950971118,96.80656226271759,601.8333034569965,4.0,27.0,6.75
4x4,9.0,FBLS,65.0502522760493,7.513938997734223,28.812376171822542,81.61566950946934,654.5630330016468,4.0,27.0,6.75
4x4,10.0,SFLD1,315.68547158843853,28.691947699655806,49.52709958444151,97.46768278208891,666.7186362094099,4.0,30.0,7.5
4x4,10.0,SFLD2,302.6422448271125,27.712840815019185,50.54310944864899,97.80327361060948,654.4688973116426,4.0,30.0,7.5
4x4,10.0,MHMD1,288.17328103740346,28.637247481877804,51.25044616288744,98.2797727275752,664.4978097758681,4.0,30.0,7.5
4x4,10.0,MHMD2,253.90029886757017,25.379615211340926,49.6417556907906,97.81866796423525,659.0504364861171,4.0,30.0,7.5
4x4,10.0,HBLD1,259.69936930392754,24.59580458475545,49.736491202609585,97.52163557747713,658.8953992712978,4.0,30.0,7.5
4x4,11.0,HBLD2,79.51348810041839,8.510773487319529,31.323625554186794,96.94537569921876,643.2380828337407,4.0,33.0,8.25
4x4,12.0,FBLS,88.56110618913586,9.000245215921103,30.46555535259609,83.30775481736485,749.701461366861,5.0,36.0,7.2
4x4,12.0,SFLD1,458.8571641956845,36.689377975636134,54.31131336546051,100.87331061635241,735.073978319441,4.0,36.0,9.0
4x4,12.0,SFLD2,447.7042476126556,37.76466440621299,55.2782428791744,99.2198729747033,734.7374138480242,4.0,36.0,9.0
4x4,11.0,MHMD1,461.73716385752846,36.561361958678965,55.05604996960888,100.12857914140618,730.4512232648217,4.0,33.0,8.25
4x4,12.0,MHMD2,385.7013582309579,30.716490246571585,54.261546258502165,100.0781182918812,735.329914051505,5.0,36.0,7.2
4x4,12.0,HBLD1,389.65723860376306,31.300227325438644,54.309041023846184,100.11063933624159,750.5408643927688,4.0,36.0,9.0
4x4,12.0,HBLD2,110.55595677416558,10.443194417952732,36.450991289585076,98.6586864087767,750.0590241405986,5.0,36.0,7.2
6x6,5.0,FBLS,34.46132906157072,7.077999680671237,26.251108143026123,68.32321513079395,1321.6660170628084,7.0,15.0,2.142857142857143
6x6,5.0,SFLD1,38.219863852321076,9.970208763080375,50.01525733662519,58.84138326960104,854.5439813259408,6.0,15.0,2.5
6x6,3.0,SFLD2,35.942606422354075,10.542036503585397,50.107828924012765,60.02236089564142,866.6789216256221,6.0,9.0,1.5
6x6,4.0,MHMD1,40.7876946266732,9.326096697490549,50.011248186581376,59.9741952695682,858.5662555652522,6.0,12.0,2.0
6x6,4.0,MHMD2,36.38008637452177,8.372778886539644,48.294733126736176,58.76397180738397,923.2499544788026,6.0,12.0,2.0
6x6,4.0,HBLD1,35.77569926661637,7.8162874828709565,48.330990682684444,58.638315313573344,918.0831582788106,6.0,12.0,2.0
6x6,3.0,HBLD2,36.892984988324,7.175355273388268,26.92377016274679,78.71899748686906,1255.654271886005,6.0,9.0,1.5
4x4,5.0,FBLS,33.31700254287908,7.879858733995516,28.388509304142918,75.78232230270845,667.7551522986846,6.0,15.0,2.5
4x4,4.0,SFLD1,45.738138380065195,10.093852492073315,46.186130868007794,79.40132164833167,422.72526988598105,4.0,12.0,3.0
4x4,3.0,SFLD2,57.17692830620407,9.990190578022009,46.96200206096103,79.30441179447314,413.5569250339572,5.0,9.0,1.8
4x4,3.0,MHMD1,53.42416200990497,10.348328257430548,46.75564062024224,79.72757836150514,414.19967361994986,4.0,9.0,2.25
4x4,3.0,MHMD2,33.97984925065502,9.226024056037499,45.27279822412529,80.19248831924477,424.8569997467573,3.0,9.0,3.0
4x4,5.0,HBLD1,46.71683366113801,9.411814400989076,45.113147052342335,79.58830616526312,417.11234459484626,4.0,15.0,3.75
4x4,3.0,HBLD2,20.580270983430996,7.253192288123389,29.40078179592113,93.46243965456492,655.1829353851098,4.0,9.0,2.25
4x4,7.0,FBLS,34.40992306768661,7.912064622786007,28.09444736065657,77.85486231882913,655.6013559998412,4.0,21.0,5.25
4x4,5.0,SFLD1,102.8487829638654,15.548920848159781,44.80238590003623,88.82766703545812,505.7739962686762,4.0,15.0,3.75
4x4,5.0,SFLD2,93.77849295694382,14.92115958455305,44.48148512318898,89.6258510792523,494.51465310388323,4.0,15.0,3.75
4x4,6.0,MHMD1,103.55836778640285,14.986595596015206,44.21638157071135,89.68981014484616,495.46941124272047,3.0,18.0,6.0
4x4,6.0,MHMD2,89.66073162019815,13.224982785156527,43.819840348929546,90.12554532373147,504.60148373418275,4.0,18.0,4.5
4x4,6.0,HBLD1,94.2810006459154,13.226883362582743,43.413402801324,90.49709506462213,503.6199233867359,4.0,18.0,4.5
4x4,6.0,HBLD2,37.52654715056586,7.2246643181741925,29.79327454848844,94.09222651136103,602.8675717021504,5.0,18.0,3.6
4x4,8.0,FBLS,50.69698210983468,6.684891290911738,28.658844972666625,79.30541565930989,626.3972706460701,4.0,24.0,6.0
4x4,8.0,SFLD1,185.50795377396835,21.608410525339096,47.260583373823,94.09123420346471,584.3005111451582,4.0,24.0,6.0
4x4,8.0,SFLD2,183.3353955563379,21.252851258947363,46.9928173307257,95.41653563779803,578.396656440427,4.0,24.0,6.0
4x4,8.0,MHMD1,174.90844310533754,21.01635547407461,46.04667793346828,96.35113888972018,583.3730135144766,3.0,24.0,8.0
4x4,8.0,MHMD2,157.65902534713248,18.7913856137049,45.47319013022616,94.75283344955795,578.8100892453384,4.0,24.0,6.0
4x4,9.0,HBLD1,163.41993256803136,18.964086172644144,45.61405084956859,95.1758549815241,557.7139591558141,4.0,27.0,6.75
4x4,8.0,HBLD2,46.516884303768606,7.382925242735944,29.938845229591873,96.00562299358897,574.0795075527825,4.0,24.0,6.0
4x4,9.0,FBLS,64.07450081319458,8.71908625595656,29.464730764116258,81.83496023023449,672.1878909828314,5.0,27.0,5.4
4x4,10.0,SFLD1,303.0556805580359,29.705954293449256,51.69410076633227,97.57133365625684,660.2718301967469,4.0,30.0,7.5
4x4,10.0,SFLD2,310.94848289283794,28.886826174110645,50.465951315391784,98.1552945707698,664.5137271567735,4.0,30.0,7.5
4x4,10.0,MHMD1,303.73259991311784,28.426556954776007,51.52891453561251,98.40576587879373,662.6242644343603,4.0,30.0,7.5
4x4,10.0,MHMD2,258.57858172838627,24.698187771211874,49.3935221936465,97.5280754812812,654.5948946057118,4.0,30.0,7.5
4x4,10.0,HBLD1,256.5817522039652,23.986409915557356,50.28812333377035,98.50791269001094,658.0955448108851,4.0,30.0,7.5
4x4,9.0,HBLD2,73.59720270704501,8.464455193709831,32.09216768939692,96.08442539906561,665.874610043255,4.0,27.0,6.75
4x4,12.0,FBLS,82.11596048154611,8.20800215768155,30.480514865843066,83.17190334695786,749.8618459033082,3.0,36.0,12.0
4x4,12.0,SFLD1,459.24170851395087,36.42046305735481,54.57837629548317,99.76790490258377,767.035907435327,3.0,36.0,12.0
4x4,12.0,SFLD2,463.8069718066841,36.13256019385343,54.77393104714967,99.82985547093718,740.9813353140228,4.0,36.0,9.0
4x4,12.0,MHMD1,461.9881987294335,37.017435896541365,54.15495185992214,99.77551901292844,761.9760737443017,4.0,36.0,9.0
4x4,12.0,MHMD2,397.9358839871582,30.93293849210385,54.565765984123686,99.93569365464548,737.2417229888198,4.0,36.0,9.0
4x4,12.0,HBLD1,394.3447755266966,31.42184234323071,54.28426601649415,100.08584335480148,750.4247730291204,4.0,36.0,9.0
